"","Wavelength","Class","Wavenumbers","Intensitive","Sample"
"11969",1744,"Robusta",1744.664,13.96693934,"13"
"11970",1748,"Robusta",1748.524,12.66292133,"13"
"11971",1752,"Robusta",1752.384,11.78970252,"13"
"11972",1756,"Robusta",1756.244,11.16768788,"13"
"11973",1760,"Robusta",1760.104,10.78842593,"13"
"11974",1763,"Robusta",1763.964,10.75490525,"13"
"11975",1767,"Robusta",1767.824,10.89233483,"13"
"11976",1771,"Robusta",1771.684,11.15310714,"13"
"11977",1775,"Robusta",1775.544,11.43467534,"13"
"11978",1779,"Robusta",1779.404,11.47219629,"13"
"11979",1783,"Robusta",1783.264,11.13719808,"13"
"11980",1787,"Robusta",1787.124,10.3849108,"13"
"11981",1790,"Robusta",1790.984,9.307929679,"13"
"11982",1794,"Robusta",1794.844,7.897428979,"13"
"11983",1798,"Robusta",1798.704,6.679729717,"13"
"11984",1802,"Robusta",1802.564,5.594984269,"13"
"11985",1806,"Robusta",1806.424,4.824977987,"13"
"11986",1810,"Robusta",1810.284,4.310332607,"13"
"11987",1814,"Robusta",1814.144,3.967211145,"13"
"11988",1818,"Robusta",1818.004,3.731520291,"13"
"11989",1821,"Robusta",1821.864,3.557106606,"13"
"11990",1825,"Robusta",1825.724,3.449231181,"13"
"11991",1829,"Robusta",1829.584,3.346135223,"13"
"11992",1833,"Robusta",1833.444,3.267129857,"13"
"11993",1837,"Robusta",1837.304,3.207046022,"13"
"11994",1841,"Robusta",1841.164,3.144440543,"13"
"11995",1845,"Robusta",1845.024,3.089988993,"13"
"11996",1848,"Robusta",1848.884,3.045663897,"13"
"11997",1852,"Robusta",1852.744,2.999737465,"13"
"11998",1856,"Robusta",1856.604,2.976953709,"13"
"11999",1860,"Robusta",1860.464,2.95297662,"13"
"12000",1864,"Robusta",1864.324,2.905709607,"13"
"12001",1868,"Robusta",1868.184,2.862501151,"13"
"12002",1872,"Robusta",1872.044,2.831928522,"13"
"12003",1875,"Robusta",1875.904,2.79156075,"13"
"12004",1879,"Robusta",1879.764,2.75317164,"13"
"12005",1883,"Robusta",1883.624,2.718061893,"13"
"12006",1887,"Robusta",1887.484,2.684485994,"13"
"12007",1891,"Robusta",1891.344,2.658419806,"13"
"12008",1895,"Robusta",1895.204,2.629353415,"13"
"12009",1899,"Robusta",1899.064,2.596271414,"13"
"12010",1902,"Robusta",1902.924,2.571294257,"13"
"12011",1906,"Robusta",1906.784,2.554860626,"13"
"12012",1910,"Robusta",1910.644,2.539196985,"13"
"12013",810,"Robusta",810.548,15.05101311,"14"
"12014",814,"Robusta",814.408,15.85350584,"14"
"12015",818,"Robusta",818.268,16.07825374,"14"
"12016",822,"Robusta",822.128,16.00668513,"14"
"12017",825,"Robusta",825.988,15.12802072,"14"
"12018",829,"Robusta",829.848,14.09523062,"14"
"12019",833,"Robusta",833.708,13.44988687,"14"
"12020",837,"Robusta",837.568,13.01582426,"14"
"12021",841,"Robusta",841.428,12.7611932,"14"
"12022",845,"Robusta",845.288,12.55898196,"14"
"12023",849,"Robusta",849.148,12.65456021,"14"
"12024",853,"Robusta",853.008,12.74362418,"14"
"12025",856,"Robusta",856.867,12.63061685,"14"
"12026",860,"Robusta",860.727,12.55517061,"14"
"12027",864,"Robusta",864.587,12.51322739,"14"
"12028",868,"Robusta",868.447,12.278338,"14"
"12029",872,"Robusta",872.307,11.99685812,"14"
"12030",876,"Robusta",876.167,11.96146232,"14"
"12031",880,"Robusta",880.027,11.84116003,"14"
"12032",883,"Robusta",883.887,11.93642895,"14"
"12033",887,"Robusta",887.747,11.97360339,"14"
"12034",891,"Robusta",891.607,11.73231756,"14"
"12035",895,"Robusta",895.467,11.53842499,"14"
"12036",899,"Robusta",899.327,11.12384996,"14"
"12037",903,"Robusta",903.187,10.85058197,"14"
"12038",907,"Robusta",907.047,10.99694871,"14"
"12039",910,"Robusta",910.907,11.3676325,"14"
"12040",914,"Robusta",914.767,11.49776327,"14"
"12041",918,"Robusta",918.627,11.26642745,"14"
"12042",922,"Robusta",922.487,10.96164128,"14"
"12043",926,"Robusta",926.347,10.86435069,"14"
"12044",930,"Robusta",930.207,11.08448447,"14"
"12045",934,"Robusta",934.067,11.28010411,"14"
"12046",937,"Robusta",937.927,11.23652219,"14"
"12047",941,"Robusta",941.787,11.26145613,"14"
"12048",945,"Robusta",945.647,11.52845657,"14"
"12049",949,"Robusta",949.507,11.81709884,"14"
"12050",953,"Robusta",953.367,12.00713587,"14"
"12051",957,"Robusta",957.227,12.2460686,"14"
"12052",961,"Robusta",961.087,12.63336029,"14"
"12053",964,"Robusta",964.947,13.02674276,"14"
"12054",968,"Robusta",968.807,13.55026337,"14"
"12055",972,"Robusta",972.667,13.92250483,"14"
"12056",976,"Robusta",976.527,14.41037187,"14"
"12057",980,"Robusta",980.387,15.17185304,"14"
"12058",984,"Robusta",984.247,15.55090338,"14"
"12059",988,"Robusta",988.107,15.28343526,"14"
"12060",991,"Robusta",991.967,14.82655245,"14"
"12061",995,"Robusta",995.827,14.77829381,"14"
"12062",999,"Robusta",999.687,14.98749436,"14"
"12063",1003,"Robusta",1003.547,15.46748461,"14"
"12064",1007,"Robusta",1007.407,15.76876507,"14"
"12065",1011,"Robusta",1011.267,15.88197126,"14"
"12066",1015,"Robusta",1015.127,16.45193874,"14"
"12067",1018,"Robusta",1018.987,17.26171169,"14"
"12068",1022,"Robusta",1022.847,17.94422251,"14"
"12069",1026,"Robusta",1026.707,18.36975286,"14"
"12070",1030,"Robusta",1030.567,19.18614687,"14"
"12071",1034,"Robusta",1034.427,20.70045176,"14"
"12072",1038,"Robusta",1038.287,21.09015545,"14"
"12073",1042,"Robusta",1042.147,21.04437143,"14"
"12074",1046,"Robusta",1046.007,21.25346519,"14"
"12075",1049,"Robusta",1049.867,21.48137632,"14"
"12076",1053,"Robusta",1053.727,21.32264756,"14"
"12077",1057,"Robusta",1057.587,21.7287824,"14"
"12078",1061,"Robusta",1061.447,22.660419,"14"
"12079",1065,"Robusta",1065.307,22.69101288,"14"
"12080",1069,"Robusta",1069.167,22.64035696,"14"
"12081",1073,"Robusta",1073.027,23.08795629,"14"
"12082",1076,"Robusta",1076.887,23.76231782,"14"
"12083",1080,"Robusta",1080.747,23.87297574,"14"
"12084",1084,"Robusta",1084.607,24.32940193,"14"
"12085",1088,"Robusta",1088.467,24.5290686,"14"
"12086",1092,"Robusta",1092.327,24.01181922,"14"
"12087",1096,"Robusta",1096.187,23.61634879,"14"
"12088",1100,"Robusta",1100.047,23.87423146,"14"
"12089",1103,"Robusta",1103.907,23.61223548,"14"
"12090",1107,"Robusta",1107.767,23.221648,"14"
"12091",1111,"Robusta",1111.627,23.29501733,"14"
"12092",1115,"Robusta",1115.487,22.94571022,"14"
"12093",1119,"Robusta",1119.347,23.24029229,"14"
"12094",1123,"Robusta",1123.207,24.00498457,"14"
"12095",1127,"Robusta",1127.067,24.25188983,"14"
"12096",1130,"Robusta",1130.927,23.65565537,"14"
"12097",1134,"Robusta",1134.786,23.07731766,"14"
"12098",1138,"Robusta",1138.646,22.75946244,"14"
"12099",1142,"Robusta",1142.506,22.58535942,"14"
"12100",1146,"Robusta",1146.366,22.96290731,"14"
"12101",1150,"Robusta",1150.226,23.30725414,"14"
"12102",1154,"Robusta",1154.086,23.59497211,"14"
"12103",1157,"Robusta",1157.946,23.69906421,"14"
"12104",1161,"Robusta",1161.806,23.39591305,"14"
"12105",1165,"Robusta",1165.666,23.69336744,"14"
"12106",1169,"Robusta",1169.526,23.84554142,"14"
"12107",1173,"Robusta",1173.386,23.42906256,"14"
"12108",1177,"Robusta",1177.246,23.29131646,"14"
"12109",1181,"Robusta",1181.106,22.9560432,"14"
"12110",1184,"Robusta",1184.966,22.55938334,"14"
"12111",1188,"Robusta",1188.826,22.46524125,"14"
"12112",1192,"Robusta",1192.686,22.31933482,"14"
"12113",1196,"Robusta",1196.546,21.82293185,"14"
"12114",1200,"Robusta",1200.406,21.56025093,"14"
"12115",1204,"Robusta",1204.266,21.48977601,"14"
"12116",1208,"Robusta",1208.126,21.28864005,"14"
"12117",1211,"Robusta",1211.986,21.24558104,"14"
"12118",1215,"Robusta",1215.846,21.37686442,"14"
"12119",1219,"Robusta",1219.706,20.96208318,"14"
"12120",1223,"Robusta",1223.566,20.28452527,"14"
"12121",1227,"Robusta",1227.426,20.31243463,"14"
"12122",1231,"Robusta",1231.286,20.68466505,"14"
"12123",1235,"Robusta",1235.146,21.4605741,"14"
"12124",1239,"Robusta",1239.006,22.47445477,"14"
"12125",1242,"Robusta",1242.866,22.92091622,"14"
"12126",1246,"Robusta",1246.726,23.14830444,"14"
"12127",1250,"Robusta",1250.586,23.29166261,"14"
"12128",1254,"Robusta",1254.446,23.33105757,"14"
"12129",1258,"Robusta",1258.306,23.64140793,"14"
"12130",1262,"Robusta",1262.166,24.12850164,"14"
"12131",1266,"Robusta",1266.026,24.37669577,"14"
"12132",1269,"Robusta",1269.886,24.72580034,"14"
"12133",1273,"Robusta",1273.746,24.75897194,"14"
"12134",1277,"Robusta",1277.606,24.78214198,"14"
"12135",1281,"Robusta",1281.466,24.88839568,"14"
"12136",1285,"Robusta",1285.326,24.90945198,"14"
"12137",1289,"Robusta",1289.186,25.43694228,"14"
"12138",1293,"Robusta",1293.046,25.58972018,"14"
"12139",1296,"Robusta",1296.906,25.13621787,"14"
"12140",1300,"Robusta",1300.766,24.13227985,"14"
"12141",1304,"Robusta",1304.626,23.45563151,"14"
"12142",1308,"Robusta",1308.486,22.95566759,"14"
"12143",1312,"Robusta",1312.346,22.72841562,"14"
"12144",1316,"Robusta",1316.206,22.58632422,"14"
"12145",1320,"Robusta",1320.066,22.01061211,"14"
"12146",1323,"Robusta",1323.926,22.01885345,"14"
"12147",1327,"Robusta",1327.786,21.79507036,"14"
"12148",1331,"Robusta",1331.646,21.4113212,"14"
"12149",1335,"Robusta",1335.506,21.16201866,"14"
"12150",1339,"Robusta",1339.366,20.92614237,"14"
"12151",1343,"Robusta",1343.226,21.1291527,"14"
"12152",1347,"Robusta",1347.086,21.53862753,"14"
"12153",1350,"Robusta",1350.946,21.54444213,"14"
"12154",1354,"Robusta",1354.806,21.38690281,"14"
"12155",1358,"Robusta",1358.666,21.90152291,"14"
"12156",1362,"Robusta",1362.526,22.76442272,"14"
"12157",1366,"Robusta",1366.386,23.75485716,"14"
"12158",1370,"Robusta",1370.246,24.40199058,"14"
"12159",1374,"Robusta",1374.106,24.66508394,"14"
"12160",1377,"Robusta",1377.966,25.11803388,"14"
"12161",1381,"Robusta",1381.826,24.82304306,"14"
"12162",1385,"Robusta",1385.686,24.59761759,"14"
"12163",1389,"Robusta",1389.545,25.71754942,"14"
"12164",1393,"Robusta",1393.405,25.86491042,"14"
"12165",1397,"Robusta",1397.265,26.07646038,"14"
"12166",1401,"Robusta",1401.125,26.49708569,"14"
"12167",1404,"Robusta",1404.985,26.70097982,"14"
"12168",1408,"Robusta",1408.845,27.1226399,"14"
"12169",1412,"Robusta",1412.705,27.15837081,"14"
"12170",1416,"Robusta",1416.565,26.91247455,"14"
"12171",1420,"Robusta",1420.425,26.03955109,"14"
"12172",1424,"Robusta",1424.285,25.44771716,"14"
"12173",1428,"Robusta",1428.145,25.08649361,"14"
"12174",1432,"Robusta",1432.005,24.53079567,"14"
"12175",1435,"Robusta",1435.865,24.34599878,"14"
"12176",1439,"Robusta",1439.725,24.80384271,"14"
"12177",1443,"Robusta",1443.585,24.31546014,"14"
"12178",1447,"Robusta",1447.445,23.77185908,"14"
"12179",1451,"Robusta",1451.305,23.91759243,"14"
"12180",1455,"Robusta",1455.165,24.13645208,"14"
"12181",1459,"Robusta",1459.025,23.47669518,"14"
"12182",1462,"Robusta",1462.885,22.34707479,"14"
"12183",1466,"Robusta",1466.745,21.46030897,"14"
"12184",1470,"Robusta",1470.605,20.87258835,"14"
"12185",1474,"Robusta",1474.465,20.24459267,"14"
"12186",1478,"Robusta",1478.325,19.25915533,"14"
"12187",1482,"Robusta",1482.185,18.43266769,"14"
"12188",1486,"Robusta",1486.045,17.78366357,"14"
"12189",1489,"Robusta",1489.905,17.7120029,"14"
"12190",1493,"Robusta",1493.765,17.86253818,"14"
"12191",1497,"Robusta",1497.625,17.94415254,"14"
"12192",1501,"Robusta",1501.485,17.90532468,"14"
"12193",1505,"Robusta",1505.345,17.89090417,"14"
"12194",1509,"Robusta",1509.205,18.51225669,"14"
"12195",1513,"Robusta",1513.065,18.72750753,"14"
"12196",1516,"Robusta",1516.925,19.1089662,"14"
"12197",1520,"Robusta",1520.785,19.85924164,"14"
"12198",1524,"Robusta",1524.645,20.04276072,"14"
"12199",1528,"Robusta",1528.505,19.23632776,"14"
"12200",1532,"Robusta",1532.365,18.64979289,"14"
"12201",1536,"Robusta",1536.225,18.30412037,"14"
"12202",1540,"Robusta",1540.085,18.04748974,"14"
"12203",1543,"Robusta",1543.945,18.50099573,"14"
"12204",1547,"Robusta",1547.805,19.41281333,"14"
"12205",1551,"Robusta",1551.665,20.47366746,"14"
"12206",1555,"Robusta",1555.525,20.51824732,"14"
"12207",1559,"Robusta",1559.385,20.43117555,"14"
"12208",1563,"Robusta",1563.245,21.88178124,"14"
"12209",1567,"Robusta",1567.105,22.42550014,"14"
"12210",1570,"Robusta",1570.965,22.80831027,"14"
"12211",1574,"Robusta",1574.825,23.36262361,"14"
"12212",1578,"Robusta",1578.685,24.43288642,"14"
"12213",1582,"Robusta",1582.545,25.17583377,"14"
"12214",1586,"Robusta",1586.405,25.49578799,"14"
"12215",1590,"Robusta",1590.265,26.45739982,"14"
"12216",1594,"Robusta",1594.125,27.46288448,"14"
"12217",1597,"Robusta",1597.985,28.50909714,"14"
"12218",1601,"Robusta",1601.845,29.81510736,"14"
"12219",1605,"Robusta",1605.705,29.77068216,"14"
"12220",1609,"Robusta",1609.565,30.02639955,"14"
"12221",1613,"Robusta",1613.425,30.7973741,"14"
"12222",1617,"Robusta",1617.285,30.55269305,"14"
"12223",1621,"Robusta",1621.145,30.07047491,"14"
"12224",1625,"Robusta",1625.005,29.9413605,"14"
"12225",1628,"Robusta",1628.865,29.73195373,"14"
"12226",1632,"Robusta",1632.725,29.08046763,"14"
"12227",1636,"Robusta",1636.585,28.65926786,"14"
"12228",1640,"Robusta",1640.445,29.04970068,"14"
"12229",1644,"Robusta",1644.304,29.65576363,"14"
"12230",1648,"Robusta",1648.164,30.1760584,"14"
"12231",1652,"Robusta",1652.024,30.75295995,"14"
"12232",1655,"Robusta",1655.884,32.80582829,"14"
"12233",1659,"Robusta",1659.744,32.65740306,"14"
"12234",1663,"Robusta",1663.604,32.49030039,"14"
"12235",1667,"Robusta",1667.464,31.60999728,"14"
"12236",1671,"Robusta",1671.324,29.75402271,"14"
"12237",1675,"Robusta",1675.184,28.35230168,"14"
"12238",1679,"Robusta",1679.044,26.91898145,"14"
"12239",1682,"Robusta",1682.904,26.3208542,"14"
"12240",1686,"Robusta",1686.764,27.13977071,"14"
"12241",1690,"Robusta",1690.624,27.48459626,"14"
"12242",1694,"Robusta",1694.484,28.32241851,"14"
"12243",1698,"Robusta",1698.344,30.3103614,"14"
"12244",1702,"Robusta",1702.204,31.80425809,"14"
"12245",1706,"Robusta",1706.064,33.71294339,"14"
"12246",1709,"Robusta",1709.924,33.84761464,"14"
"12247",1713,"Robusta",1713.784,31.06294207,"14"
"12248",1717,"Robusta",1717.644,27.7725094,"14"
"12249",1721,"Robusta",1721.504,25.49627408,"14"
"12250",1725,"Robusta",1725.364,23.27827687,"14"
"12251",1729,"Robusta",1729.224,20.82679328,"14"
"12252",1733,"Robusta",1733.084,18.75779576,"14"
"12253",1736,"Robusta",1736.944,16.78150049,"14"
"12254",1740,"Robusta",1740.804,15.22497621,"14"
"12255",1744,"Robusta",1744.664,13.582588,"14"
"12256",1748,"Robusta",1748.524,12.34425772,"14"
"12257",1752,"Robusta",1752.384,11.41455072,"14"
"12258",1756,"Robusta",1756.244,10.91485195,"14"
"12259",1760,"Robusta",1760.104,10.58914941,"14"
"12260",1763,"Robusta",1763.964,10.5499128,"14"
"12261",1767,"Robusta",1767.824,10.70807077,"14"
"12262",1771,"Robusta",1771.684,10.84246215,"14"
"12263",1775,"Robusta",1775.544,11.09023647,"14"
"12264",1779,"Robusta",1779.404,11.10933739,"14"
"12265",1783,"Robusta",1783.264,10.69293954,"14"
"12266",1787,"Robusta",1787.124,10.00616075,"14"
"12267",1790,"Robusta",1790.984,9.06916617,"14"
"12268",1794,"Robusta",1794.844,7.7813068,"14"
"12269",1798,"Robusta",1798.704,6.700092354,"14"
"12270",1802,"Robusta",1802.564,5.752043027,"14"
"12271",1806,"Robusta",1806.424,5.056897688,"14"
"12272",1810,"Robusta",1810.284,4.576439767,"14"
"12273",1814,"Robusta",1814.144,4.25466273,"14"
"12274",1818,"Robusta",1818.004,4.058420754,"14"
"12275",1821,"Robusta",1821.864,3.881924128,"14"
"12276",1825,"Robusta",1825.724,3.762965941,"14"
"12277",1829,"Robusta",1829.584,3.68591783,"14"
"12278",1833,"Robusta",1833.444,3.609956045,"14"
"12279",1837,"Robusta",1837.304,3.528853546,"14"
"12280",1841,"Robusta",1841.164,3.459770596,"14"
"12281",1845,"Robusta",1845.024,3.413448932,"14"
"12282",1848,"Robusta",1848.884,3.375770001,"14"
"12283",1852,"Robusta",1852.744,3.336953191,"14"
"12284",1856,"Robusta",1856.604,3.310347417,"14"
"12285",1860,"Robusta",1860.464,3.273379201,"14"
"12286",1864,"Robusta",1864.324,3.225776041,"14"
"12287",1868,"Robusta",1868.184,3.181582838,"14"
"12288",1872,"Robusta",1872.044,3.148657963,"14"
"12289",1875,"Robusta",1875.904,3.115294876,"14"
"12290",1879,"Robusta",1879.764,3.089672319,"14"
"12291",1883,"Robusta",1883.624,3.059008475,"14"
"12292",1887,"Robusta",1887.484,3.006205681,"14"
"12293",1891,"Robusta",1891.344,2.964991588,"14"
"12294",1895,"Robusta",1895.204,2.936121102,"14"
"12295",1899,"Robusta",1899.064,2.909482186,"14"
"12296",1902,"Robusta",1902.924,2.881145657,"14"
"12297",1906,"Robusta",1906.784,2.861054155,"14"
"12298",1910,"Robusta",1910.644,2.847999834,"14"
"12299",810,"Robusta",810.548,13.30841652,"15"
"12300",814,"Robusta",814.408,13.54352404,"15"
"12301",818,"Robusta",818.268,13.21144113,"15"
"12302",822,"Robusta",822.128,12.90553238,"15"
"12303",825,"Robusta",825.988,12.36655456,"15"
"12304",829,"Robusta",829.848,11.60453583,"15"
"12305",833,"Robusta",833.708,11.1019766,"15"
"12306",837,"Robusta",837.568,10.80206884,"15"
"12307",841,"Robusta",841.428,10.57908263,"15"
"12308",845,"Robusta",845.288,10.43912087,"15"
"12309",849,"Robusta",849.148,10.47063476,"15"
"12310",853,"Robusta",853.008,10.58263251,"15"
"12311",856,"Robusta",856.867,10.58947622,"15"
"12312",860,"Robusta",860.727,10.33796417,"15"
"12313",864,"Robusta",864.587,10.01111908,"15"
"12314",868,"Robusta",868.447,9.844861355,"15"
"12315",872,"Robusta",872.307,9.823296077,"15"
"12316",876,"Robusta",876.167,9.835444724,"15"
"12317",880,"Robusta",880.027,9.888178354,"15"
"12318",883,"Robusta",883.887,9.759808396,"15"
"12319",887,"Robusta",887.747,9.552876192,"15"
"12320",891,"Robusta",891.607,9.352633575,"15"
"12321",895,"Robusta",895.467,9.235574512,"15"
"12322",899,"Robusta",899.327,9.136975824,"15"
"12323",903,"Robusta",903.187,8.959476807,"15"
"12324",907,"Robusta",907.047,9.026221031,"15"
"12325",910,"Robusta",910.907,9.246557267,"15"
"12326",914,"Robusta",914.767,9.387931026,"15"
"12327",918,"Robusta",918.627,9.428076002,"15"
"12328",922,"Robusta",922.487,9.314263539,"15"
"12329",926,"Robusta",926.347,9.295800678,"15"
"12330",930,"Robusta",930.207,9.419574187,"15"
"12331",934,"Robusta",934.067,9.417913598,"15"
"12332",937,"Robusta",937.927,9.42066053,"15"
"12333",941,"Robusta",941.787,9.498387509,"15"
"12334",945,"Robusta",945.647,9.633879602,"15"
"12335",949,"Robusta",949.507,9.905355999,"15"
"12336",953,"Robusta",953.367,10.30275373,"15"
"12337",957,"Robusta",957.227,10.67786527,"15"
"12338",961,"Robusta",961.087,11.17517425,"15"
"12339",964,"Robusta",964.947,11.68042821,"15"
"12340",968,"Robusta",968.807,12.14047587,"15"
"12341",972,"Robusta",972.667,13.24940596,"15"
"12342",976,"Robusta",976.527,14.52622951,"15"
"12343",980,"Robusta",980.387,14.85901345,"15"
"12344",984,"Robusta",984.247,15.12401653,"15"
"12345",988,"Robusta",988.107,15.23582784,"15"
"12346",991,"Robusta",991.967,14.95725665,"15"
"12347",995,"Robusta",995.827,15.02210412,"15"
"12348",999,"Robusta",999.687,14.98171056,"15"
"12349",1003,"Robusta",1003.547,14.99382191,"15"
"12350",1007,"Robusta",1007.407,15.17965619,"15"
"12351",1011,"Robusta",1011.267,15.57489118,"15"
"12352",1015,"Robusta",1015.127,16.5178718,"15"
"12353",1018,"Robusta",1018.987,17.7432892,"15"
"12354",1022,"Robusta",1022.847,18.96251668,"15"
"12355",1026,"Robusta",1026.707,19.97193327,"15"
"12356",1030,"Robusta",1030.567,20.87842817,"15"
"12357",1034,"Robusta",1034.427,21.65816648,"15"
"12358",1038,"Robusta",1038.287,22.05751316,"15"
"12359",1042,"Robusta",1042.147,22.70179417,"15"
"12360",1046,"Robusta",1046.007,23.55354683,"15"
"12361",1049,"Robusta",1049.867,23.49809113,"15"
"12362",1053,"Robusta",1053.727,23.47393305,"15"
"12363",1057,"Robusta",1057.587,23.73444906,"15"
"12364",1061,"Robusta",1061.447,23.76353919,"15"
"12365",1065,"Robusta",1065.307,24.25885447,"15"
"12366",1069,"Robusta",1069.167,25.18216905,"15"
"12367",1073,"Robusta",1073.027,26.0871028,"15"
"12368",1076,"Robusta",1076.887,26.29373918,"15"
"12369",1080,"Robusta",1080.747,26.40506573,"15"
"12370",1084,"Robusta",1084.607,26.92868063,"15"
"12371",1088,"Robusta",1088.467,26.6100291,"15"
"12372",1092,"Robusta",1092.327,25.70554281,"15"
"12373",1096,"Robusta",1096.187,25.05768457,"15"
"12374",1100,"Robusta",1100.047,24.80828058,"15"
"12375",1103,"Robusta",1103.907,24.74841487,"15"
"12376",1107,"Robusta",1107.767,24.45891562,"15"
"12377",1111,"Robusta",1111.627,24.01959051,"15"
"12378",1115,"Robusta",1115.487,24.53756984,"15"
"12379",1119,"Robusta",1119.347,25.81849266,"15"
"12380",1123,"Robusta",1123.207,26.46488172,"15"
"12381",1127,"Robusta",1127.067,25.57538797,"15"
"12382",1130,"Robusta",1130.927,25.07602314,"15"
"12383",1134,"Robusta",1134.786,24.83596617,"15"
"12384",1138,"Robusta",1138.646,24.47330407,"15"
"12385",1142,"Robusta",1142.506,24.20891003,"15"
"12386",1146,"Robusta",1146.366,24.03195543,"15"
"12387",1150,"Robusta",1150.226,24.503135,"15"
"12388",1154,"Robusta",1154.086,24.90697124,"15"
"12389",1157,"Robusta",1157.946,25.3569634,"15"
"12390",1161,"Robusta",1161.806,26.130825,"15"
"12391",1165,"Robusta",1165.666,26.6302669,"15"
"12392",1169,"Robusta",1169.526,25.76694232,"15"
"12393",1173,"Robusta",1173.386,25.2402101,"15"
"12394",1177,"Robusta",1177.246,25.19448922,"15"
"12395",1181,"Robusta",1181.106,24.79166972,"15"
"12396",1184,"Robusta",1184.966,24.43348972,"15"
"12397",1188,"Robusta",1188.826,23.80620488,"15"
"12398",1192,"Robusta",1192.686,23.21972627,"15"
"12399",1196,"Robusta",1196.546,22.76796167,"15"
"12400",1200,"Robusta",1200.406,21.6316965,"15"
"12401",1204,"Robusta",1204.266,21.14874862,"15"
"12402",1208,"Robusta",1208.126,21.47586716,"15"
"12403",1211,"Robusta",1211.986,21.48008327,"15"
"12404",1215,"Robusta",1215.846,21.33808555,"15"
"12405",1219,"Robusta",1219.706,21.2801315,"15"
"12406",1223,"Robusta",1223.566,21.19387039,"15"
"12407",1227,"Robusta",1227.426,21.16715431,"15"
"12408",1231,"Robusta",1231.286,21.55564999,"15"
"12409",1235,"Robusta",1235.146,22.76773048,"15"
"12410",1239,"Robusta",1239.006,23.98521036,"15"
"12411",1242,"Robusta",1242.866,24.03967419,"15"
"12412",1246,"Robusta",1246.726,23.89206079,"15"
"12413",1250,"Robusta",1250.586,24.57900252,"15"
"12414",1254,"Robusta",1254.446,25.72958903,"15"
"12415",1258,"Robusta",1258.306,25.98483739,"15"
"12416",1262,"Robusta",1262.166,25.98981667,"15"
"12417",1266,"Robusta",1266.026,26.82636301,"15"
"12418",1269,"Robusta",1269.886,28.08488778,"15"
"12419",1273,"Robusta",1273.746,27.94821736,"15"
"12420",1277,"Robusta",1277.606,27.71636639,"15"
"12421",1281,"Robusta",1281.466,27.71211796,"15"
"12422",1285,"Robusta",1285.326,27.56011694,"15"
"12423",1289,"Robusta",1289.186,28.40016592,"15"
"12424",1293,"Robusta",1293.046,28.14328182,"15"
"12425",1296,"Robusta",1296.906,26.45935057,"15"
"12426",1300,"Robusta",1300.766,25.1925701,"15"
"12427",1304,"Robusta",1304.626,24.66439108,"15"
"12428",1308,"Robusta",1308.486,24.2333888,"15"
"12429",1312,"Robusta",1312.346,23.47926035,"15"
"12430",1316,"Robusta",1316.206,22.90785879,"15"
"12431",1320,"Robusta",1320.066,22.5376619,"15"
"12432",1323,"Robusta",1323.926,22.04176492,"15"
"12433",1327,"Robusta",1327.786,21.69968616,"15"
"12434",1331,"Robusta",1331.646,21.74492726,"15"
"12435",1335,"Robusta",1335.506,21.64123494,"15"
"12436",1339,"Robusta",1339.366,21.3778825,"15"
"12437",1343,"Robusta",1343.226,21.18521196,"15"
"12438",1347,"Robusta",1347.086,21.14269294,"15"
"12439",1350,"Robusta",1350.946,21.73856332,"15"
"12440",1354,"Robusta",1354.806,22.38104702,"15"
"12441",1358,"Robusta",1358.666,23.22192879,"15"
"12442",1362,"Robusta",1362.526,24.45593501,"15"
"12443",1366,"Robusta",1366.386,25.71806931,"15"
"12444",1370,"Robusta",1370.246,26.28378311,"15"
"12445",1374,"Robusta",1374.106,26.94472718,"15"
"12446",1377,"Robusta",1377.966,27.85054592,"15"
"12447",1381,"Robusta",1381.826,27.3439794,"15"
"12448",1385,"Robusta",1385.686,26.78886802,"15"
"12449",1389,"Robusta",1389.545,27.37514527,"15"
"12450",1393,"Robusta",1393.405,27.61151812,"15"
"12451",1397,"Robusta",1397.265,27.30273565,"15"
"12452",1401,"Robusta",1401.125,27.77851913,"15"
"12453",1404,"Robusta",1404.985,28.34168735,"15"
"12454",1408,"Robusta",1408.845,28.43642294,"15"
"12455",1412,"Robusta",1412.705,28.01941634,"15"
"12456",1416,"Robusta",1416.565,27.4836354,"15"
"12457",1420,"Robusta",1420.425,26.3154039,"15"
"12458",1424,"Robusta",1424.285,25.74182468,"15"
"12459",1428,"Robusta",1428.145,25.43252763,"15"
"12460",1432,"Robusta",1432.005,24.52340015,"15"
"12461",1435,"Robusta",1435.865,24.47547676,"15"
"12462",1439,"Robusta",1439.725,24.93527831,"15"
"12463",1443,"Robusta",1443.585,24.52451135,"15"
"12464",1447,"Robusta",1447.445,24.36480151,"15"
"12465",1451,"Robusta",1451.305,24.10065607,"15"
"12466",1455,"Robusta",1455.165,23.97573655,"15"
"12467",1459,"Robusta",1459.025,23.53114629,"15"
"12468",1462,"Robusta",1462.885,22.0365097,"15"
"12469",1466,"Robusta",1466.745,20.44566339,"15"
"12470",1470,"Robusta",1470.605,19.49843932,"15"
"12471",1474,"Robusta",1474.465,18.7490167,"15"
"12472",1478,"Robusta",1478.325,17.7057768,"15"
"12473",1482,"Robusta",1482.185,16.88700473,"15"
"12474",1486,"Robusta",1486.045,16.2900828,"15"
